Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
Ц0000003620;LTP-2087L-4A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-2087L-4A;3;8950;Casio (Япония);LTP-2087L-4A.jpg;0;0;0;1;0;1;1;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8950;
Ц0000011696;LTP-2087SG-7A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-2087SG-7A;1;9550;Casio (Япония);LTP-2087SG-7A.jpg;0;0;1;0;0;0;0;;;;Стальной с частичным IP покрытием;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9550;
Ц0000009029;LTP-2088D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-2088D-1A;1;8590;Casio (Япония);LTP-2088D-1A.jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8590;
Ц0000018846;LTP-2088D-1A2 Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-2088D-1A2;1;8590;Casio (Япония);LTP-2088D-1A2 .jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;33;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8590;
Ц0000008190;LTP-2088G-9A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-2088G-9A;1;10450;Casio (Япония);LTP-2088G-9A.jpg;0;1;0;0;0;0;0;;;;Стальной с IP покрытием;;;WR 50m;;;;;;Сталь с IP покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;10450;
Ц0000021227;LTP-B115D-1E Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-B115D-1E;1;7990;Casio (Япония);LTP-B115D-1E .jpg;1;0;0;1;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;39;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7990;
Ц0000010193;LTP-E134D-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-E134D-1B;1;6350;Casio (Япония);LTP-E134D-1B.jpg;0;0;0;0;0;1;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6350;
Ц0000019786;LTP-E166D-1C Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-E166D-1C;1;5790;Casio (Япония);LTP-E166D-1C.jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;27;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Овал;;;;;;Стрелочный;;5790;
Ц0000002702;LTP-E301L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-E301L-1A;1;7890;Casio (Япония);LTP-E301L-1A.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7890;
Ц0000009683;LTP-E306D-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-E306D-1B;1;9550;Casio (Япония);LTP-E306D-1B.jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9550;
Ц0000013421;LTP-E306D-4A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-E306D-4A;1;9550;Casio (Япония);LTP-E306D-4A.jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9550;
Ц0000009685;LTP-E306L-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-E306L-7B;2;8950;Casio (Япония);LTP-E306L-7B.jpg;0;1;0;0;0;1;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8950;
Ц0000013423;LTP-E306RG-7A2 Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-E306RG-7A2;1;9790;Casio (Япония);LTP-E306RG-7A2.jpg;0;1;0;0;0;0;0;;;;Стальной с частичным IP покрытием;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9790;
Ц0000011421;LTP-E312L-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-E312L-1B;1;6790;Casio (Япония);LTP-E312L-1B.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6790;
Ц0000013367;LTP-V001D-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V001D-1B;5;2890;Casio (Япония);LTP-V001D-1B.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2890;
Ц0000013368;LTP-V001D-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V001D-7B;5;2890;Casio (Япония);LTP-V001D-7B.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2890;
Ц0000005035;LTP-V001GL-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V001GL-1B;5;2790;Casio (Япония);LTP-V001GL-1B.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2790;
Ц0000005201;LTP-V001GL-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V001GL-7B;5;2790;Casio (Япония);LTP-V001GL-7B.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2790;
Ц0000008416;LTP-V001GL-9B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V001GL-9B;0;2790;Casio (Япония);LTP-V001GL-9B.jpg;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2790;
Ц0000005202;LTP-V001L-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V001L-1B;6;2550;Casio (Япония);LTP-V001L-1B.jpg;0;1;1;1;0;2;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2550;
Ц0000005020;LTP-V001L-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V001L-7B;5;2550;Casio (Япония);LTP-V001L-7B.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2550;
Ц0000012296;LTP-V002D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002D-1A;5;3550;Casio (Япония);LTP-V002D-1A.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3550;
Ц0000015800;LTP-V002D-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002D-1B;4;3550;Casio (Япония);LTP-V002D-1B.jpg;0;0;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3550;
Ц0000016923;LTP-V002D-2B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002D-2B;3;3550;Casio (Япония);LTP-V002D-2B.jpg;0;0;0;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3550;
Ц0000020690;LTP-V002D-2B3 Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002D-2B3;2;3290;Casio (Япония);LTP-V002D-2B3.jpg;0;0;1;0;0;0;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;25;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3290;
Ц0000018365;LTP-V002D-4B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002D-4B;5;3550;Casio (Япония);LTP-V002D-4B Casio.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3550;
Ц0000015801;LTP-V002D-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002D-7B;4;3550;Casio (Япония);LTP-V002D-7B.jpg;0;1;1;1;0;1;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3550;
Ц0000010941;LTP-V002G-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002G-1B;5;4990;Casio (Япония);LTP-V002G-1B.jpg;0;1;1;1;0;1;1;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4990;
Ц0000010942;LTP-V002G-7B2 Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002G-7B2;3;4850;Casio (Япония);LTP-V002G-7B2.jpg;0;0;1;0;0;1;1;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4850;
Ц0000015802;LTP-V002GL-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002GL-1B;3;3190;Casio (Япония);LTP-V002GL-1B.jpg;0;0;0;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000005765;LTP-V002GL-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002GL-7B;5;3190;Casio (Япония);LTP-V002GL-7B.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000005766;LTP-V002GL-9B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002GL-9B;2;3190;Casio (Япония);LTP-V002GL-9B.jpg;0;0;1;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000005767;LTP-V002L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002L-1A;1;2890;Casio (Япония);LTP-V002L-1A.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2890;
Ц0000015803;LTP-V002L-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V002L-1B;5;2890;Casio (Япония);LTP-V002L-1B.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2890;
Ц0000005796;LTP-V004D-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004D-1B;5;3690;Casio (Япония);LTP-V004D-1B.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3690;
Ц0000020840;LTP-V004D-1B2 Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004D-1B2;1;3690;Casio (Япония);LTP-V004D-1B2 .jpg;1;0;0;0;0;1;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;30;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3690;
Ц0000016048;LTP-V004D-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004D-7B;5;3690;Casio (Япония);LTP-V004D-7B.jpg;0;1;1;1;0;1;1;;;;Стальной с IP покрытием;;;WR;;;;;;Сталь с IP покрытием;;;;Мужские;;;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3690;
Ц0000015804;LTP-V004G-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004G-1B;2;4990;Casio (Япония);LTP-V004G-1B.jpg;0;0;1;1;0;0;0;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4990;
Ц0000005769;LTP-V004G-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004G-7B;4;4990;Casio (Япония);LTP-V004G-7B.jpg;0;1;1;1;0;0;1;;;;Стальной с IP покрытием;;;WR;;;;;;Сталь с IP покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4990;
Ц0000005292;LTP-V004GL-7A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004GL-7A;4;3350;Casio (Япония);LTP-V004GL-7A.jpg;0;1;1;1;0;1;0;;;;Кожаный ремешок;;;WR;;;;;;Сталь с IP покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3350;
Ц0000005293;LTP-V004GL-9A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004GL-9A;5;3350;Casio (Япония);LTP-V004GL-9A.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR;;;;;;Сталь с IP покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3350;
Ц0000005294;LTP-V004L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004L-1A;5;3190;Casio (Япония);LTP-V004L-1A.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000005295;LTP-V004L-7A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004L-7A;5;3190;Casio (Япония);LTP-V004L-7A.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000013373;LTP-V004SG-9A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V004SG-9A;1;4790;Casio (Япония);LTP-V004SG-9A.jpg;0;0;1;0;0;0;0;;;;Стальной с частичным IP покрытием;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4790;
Ц0000012297;LTP-V005D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V005D-1A;5;3190;Casio (Япония);LTP-V005D-1A.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000016038;LTP-V005D-1B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V005D-1B;5;3850;Casio (Япония);LTP-V005D-1B.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;;;3850;
Ц0000014355;LTP-V005D-2B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V005D-2B;4;3190;Casio (Япония);LTP-V005D-2B.jpg;0;1;1;1;0;1;0;;;;Стальной;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000010944;LTP-V005D-4B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V005D-4B;5;3190;Casio (Япония);LTP-V005D-4B.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000016059;LTP-V005D-4B2 Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V005D-4B2;1;3190;Casio (Япония);LTP-V005D-4B2 .jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000005797;LTP-V005D-7A Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V005D-7A;2;3190;Casio (Япония);LTP-V005D-7A.jpg;0;0;1;1;0;0;0;;;;Стальной;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000013129;LTP-V005D-7B Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V005D-7B;6;3190;Casio (Япония);LTP-V005D-7B.jpg;0;1;1;1;0;1;2;;;;Стальной;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
Ц0000016031;LTP-V005D-7B2 Casio;ЧАСЫ/Наручные/Casio (Япония);LTP-V005D-7B2;1;3190;Casio (Япония);LTP-V005D-7B2 Casio.jpg;0;0;0;0;0;1;0;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3190;
